observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
0.0	0.0	293.5195	293.5195	4.267559e-06	0.5157731	0.0	4.6175333e-05	4.6175333e-05
0.0	0.0	289.5936	289.5936	3.7354598e-06	0.4425176	0.0	2.7515402e-05	2.7515402e-05
0.0	0.0	287.1825	287.1825	3.427957e-06	0.41087064	0.0	4.051183e-05	4.051183e-05
0.0	0.0	288.0266	288.0266	3.1271038e-06	0.38712412	0.0	2.408609e-05	2.408609e-05
0.0	1.7618995e-05	293.1144	293.1144	2.9463101e-06	0.3781549	0.0	2.4286022e-05	2.4286022e-05
0.0	0.0	296.6785	296.6785	2.8287307e-06	0.36895633	0.0	2.511385e-05	2.511385e-05
0.0	0.0	297.7772	297.7772	2.8142852e-06	0.3672515	0.0	1.4964825e-05	1.4964825e-05
1.9587962962962964e-05	0.0	299.1498	299.1498	2.806917e-06	0.3654366	0.0	5.1681767e-05	5.1681767e-05
6.886574074074074e-05	0.0008231779	292.56808	292.56808	2.9648997e-06	0.49417278	0.0	2.2048478e-06	2.2048478e-06
3.371180555555555e-05	0.0	298.77798	298.77798	6.2457616e-06	0.92857987	0.0	4.201714e-05	4.201714e-05
1.6495370370370373e-05	0.0	295.61133	295.61133	5.052509e-06	0.9243018	0.0	4.7222493e-05	4.7222493e-05
1.4123842592592593e-05	0.0	295.10107	295.10107	4.9199966e-06	0.8928215	0.0	5.0514896e-05	5.0514896e-05
1.1340277777777778e-05	7.640359e-05	289.8804	289.8804	6.3201587e-06	0.9169206	0.0	9.8775245e-06	9.8775245e-06
3.711805555555556e-06	0.0	291.28998	291.28998	5.1986226e-06	0.92448485	0.0	4.1591902e-05	4.1591902e-05
1.7523148148148149e-06	0.0	294.24222	294.24222	4.948797e-06	0.9127386	0.0	4.6812922e-05	4.6812922e-05
1.9583333333333334e-06	0.0	290.6499	290.6499	4.680323e-06	0.81409097	0.0	4.093299e-05	4.093299e-05
1.1342592592592592e-06	4.697406e-05	292.7618	292.7618	4.648349e-06	0.7218764	0.0	1.396356e-05	1.396356e-05
2.060185185185185e-07	0.0	294.6042	294.6042	4.3902833e-06	0.6299282	0.0	4.5421708e-05	4.5421708e-05
8.217592592592593e-08	0.0	293.36755	293.36755	4.3409746e-06	0.59458196	0.0	4.5767178e-05	4.5767178e-05
0.0	0.0	293.21585	293.21585	4.2401343e-06	0.5461192	0.0	3.9901217e-05	3.9901217e-05
1.03125e-06	0.0	293.87494	293.87494	4.279122e-06	0.5440448	0.0	4.6067045e-05	4.6067045e-05
4.546412037037037e-05	0.0	292.41312	292.41312	4.23956e-06	0.5214361	0.0	3.182323e-05	3.182323e-05
2.2886574074074076e-05	0.00057028653	297.2198	297.2198	4.9467153e-06	0.8009545	0.0	3.638573e-05	3.638573e-05
