observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
1.4123842592592593e-05	0.0	294.966	294.966	7.2216803e-06	0.18050714	0.0	8.878172e-07	8.878172e-07
1.1340277777777778e-05	0.00015285416	290.0189	290.0189	6.43909e-05	0.23930794	0.0	8.319743e-07	8.319743e-07
3.711805555555556e-06	0.0	291.10254	291.10254	7.2194025e-06	0.22943972	0.0	1.0037852e-06	1.0037852e-06
1.7523148148148149e-06	0.0	294.08554	294.08554	7.2184043e-06	0.18701562	0.0	9.024172e-07	9.024172e-07
1.9583333333333334e-06	0.0	290.43692	290.43692	7.217489e-06	0.16022837	0.0	9.4830034e-07	9.4830034e-07
1.1342592592592592e-06	5.58125e-05	292.74783	292.74783	2.800436e-05	0.21880662	0.0	8.566457e-07	8.566457e-07
2.060185185185185e-07	0.0	294.5864	294.5864	7.2159173e-06	0.1941838	0.0	9.3056667e-07	9.3056667e-07
8.217592592592593e-08	0.0	293.27118	293.27118	7.2152657e-06	0.15718707	0.0	8.3516e-07	8.3516e-07
0.0	0.0	293.05597	293.05597	7.214707e-06	0.1357826	0.0	8.284257e-07	8.284257e-07
1.03125e-06	0.0	293.7322	293.7322	7.2142434e-06	0.11869599	0.0	8.226982e-07	8.226982e-07
4.546412037037037e-05	2.0583333e-05	292.2314	292.2314	1.4815083e-05	0.13224223	0.0	7.2106604e-07	7.2106604e-07
2.2886574074074076e-05	0.0008025417	297.23666	297.23666	0.00030773308	0.30456194	0.0	8.3399414e-07	8.3399414e-07
1.3298611111111112e-05	0.0	293.12982	293.12982	7.213326e-06	0.23654991	0.0	8.4051777e-07	8.4051777e-07
2.3711805555555557e-05	0.0	294.58987	294.58987	7.2133084e-06	0.20231357	0.0	7.7022304e-07	7.7022304e-07
4.8144675925925926e-05	0.00038218749	293.81845	293.81845	0.00015017389	0.23756109	0.0	6.5360723e-07	6.5360723e-07
2.8659722222222224e-05	2.3520834e-05	291.7614	291.7614	1.5909316e-05	0.2859052	0.0	7.925322e-07	7.925322e-07
3.680439814814815e-05	8.8125e-06	291.40042	291.40042	1.0504812e-05	0.2617886	0.0	8.369975e-07	8.369975e-07
4.340162037037037e-05	0.00012933333	291.3733	291.3733	5.550017e-05	0.25971416	0.0	9.3978935e-07	9.3978935e-07
2.587615740740741e-05	0.0	289.77255	289.77255	7.214752e-06	0.25253883	0.0	9.149311e-07	9.149311e-07
1.2371527777777777e-05	0.0	288.39252	288.39252	7.215447e-06	0.21607593	0.0	9.071361e-07	9.071361e-07
1.1958333333333334e-05	0.0	291.0333	291.0333	7.216265e-06	0.19066063	0.0	8.4313854e-07	8.4313854e-07
7.834490740740741e-06	0.000129375	292.14734	292.14734	5.5461234e-05	0.26389003	0.0	8.350689e-07	8.350689e-07
4.020833333333333e-06	0.0	292.03613	292.03613	7.2182843e-06	0.22896308	0.0	8.290454e-07	8.290454e-07
2.371527777777778e-06	0.0	292.06503	292.06503	7.2195053e-06	0.19941132	0.0	7.811283e-07	7.811283e-07
1.855324074074074e-06	0.0	292.54242	292.54242	7.2208672e-06	0.17825237	0.0	8.553077e-07	8.553077e-07
2.7835648148148147e-06	4.4083332e-05	293.68845	293.68845	2.3565693e-05	0.19692077	0.0	7.507869e-07	7.507869e-07
1.03125e-06	0.0	291.775	291.775	7.224025e-06	0.20488884	0.0	8.9337334e-07	8.9337334e-07
5.150462962962963e-07	0.0	291.8431	291.8431	7.2258276e-06	0.1683186	0.0	7.459705e-07	7.459705e-07
1.0300925925925925e-07	2.3520834e-05	292.54745	292.54745	1.5931588e-05	0.17996262	0.0	8.6732933e-07	8.6732933e-07
7.175925925925926e-08	2.9374999e-06	287.08267	287.08267	8.227967e-06	0.16569707	0.0	8.1550934e-07	8.1550934e-07
3.125e-08	0.0	286.8636	286.8636	7.232175e-06	0.15967396	0.0	8.4737616e-07	8.4737616e-07
0.0	0.0	291.08002	291.08002	7.2346224e-06	0.14836337	0.0	6.9239456e-07	6.9239456e-07
0.0	0.0	293.94806	293.94806	7.237249e-06	0.13420975	0.0	7.8078415e-07	7.8078415e-07
