observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
5.8761574074074075e-06	0.00013889583	295.00757	295.00757	2.3238274e-05	0.11939127	0.0	9.936214e-07	9.936214e-07
3.814814814814815e-06	0.00015627083	290.2582	290.2582	2.4776566e-05	0.30285478	0.0	1.4383261e-06	1.4383261e-06
2.474537037037037e-06	0.0	287.76257	287.76257	1.1119428e-05	0.22667393	0.0	1.4558112e-06	1.4558112e-06
1.03125e-06	0.0	286.62164	286.62164	1.1123081e-05	0.20386928	0.0	1.3583996e-06	1.3583996e-06
4.12037037037037e-07	0.0	290.68896	290.68896	1.1127943e-05	0.19464085	0.0	1.2994811e-06	1.2994811e-06
1.0300925925925925e-07	0.0	292.54843	292.54843	1.1133965e-05	0.16218376	0.0	9.830197e-07	9.830197e-07
1.0300925925925925e-07	0.0	293.91617	293.91617	1.1141082e-05	0.1350823	0.0	1.3349213e-06	1.3349213e-06
6.13425925925926e-08	0.0001134375	296.11105	296.11105	2.1055683e-05	0.21581167	0.0	1.000037e-06	1.000037e-06
6.13425925925926e-08	1.6229167e-05	295.5552	295.5552	1.2541937e-05	0.23864122	0.0	1.3008328e-06	1.3008328e-06
6.13425925925926e-08	0.0	294.41473	294.41473	1.1168168e-05	0.20147693	0.0	1.5913752e-06	1.5913752e-06
1.0300925925925925e-07	0.0	292.9591	292.9591	1.1178873e-05	0.18478434	0.0	1.349658e-06	1.349658e-06
8.252314814814815e-07	0.00010535417	294.60965	294.60965	2.0362768e-05	0.25054035	0.0	1.0829117e-06	1.0829117e-06
1.855324074074074e-06	8.683334e-05	295.2042	295.2042	1.882887e-05	0.2888173	0.0	1.0354829e-06	1.0354829e-06
4.12037037037037e-07	0.0	294.8452	294.8452	1.1214512e-05	0.21186598	0.0	1.3839312e-06	1.3839312e-06
4.166666666666667e-08	0.0	293.9811	293.9811	1.1227295e-05	0.17586718	0.0	1.299109e-06	1.299109e-06
1.0416666666666667e-08	0.0	293.37015	293.37015	1.1240363e-05	0.15061334	0.0	1.8389231e-06	1.8389231e-06
0.0	0.0	290.42502	290.42502	1.1253635e-05	0.14366937	0.0	1.4753857e-06	1.4753857e-06
0.0	0.0	291.3773	291.3773	1.1267034e-05	0.12801005	0.0	1.266545e-06	1.266545e-06
0.0	0.0	295.3085	295.3085	1.1280487e-05	0.11103507	0.0	9.3050545e-07	9.3050545e-07
0.0	0.000164625	294.5654	294.5654	2.5820658e-05	0.27194408	0.0	1.574306e-06	1.574306e-06
0.0	0.0	293.9445	293.9445	1.1307246e-05	0.2172006	0.0	1.3027119e-06	1.3027119e-06
0.0	0.0	295.8767	295.8767	1.13205e-05	0.18206477	0.0	8.305421e-07	8.305421e-07
0.0	0.0	295.95105	295.95105	1.133357e-05	0.14330567	0.0	9.580564e-07	9.580564e-07
0.0	2.6458334e-05	296.69196	296.69196	1.3680339e-05	0.17895705	0.0	1.4227392e-06	1.4227392e-06
0.0	0.0	292.84558	292.84558	1.1358998e-05	0.17461768	0.0	1.419316e-06	1.419316e-06
0.0	0.0	293.1795	293.1795	1.1371287e-05	0.15758154	0.0	1.2255063e-06	1.2255063e-06
0.0	0.0	292.2525	292.2525	1.1383254e-05	0.1241153	0.0	1.5561174e-06	1.5561174e-06
0.0	0.0	291.18558	291.18558	1.1394876e-05	0.10931654	0.0	1.0295688e-06	1.0295688e-06
0.0	8.8125e-06	291.71948	291.71948	1.2164157e-05	0.11218299	0.0	1.5693895e-06	1.5693895e-06
0.0	0.0	289.15082	289.15082	1.1417009e-05	0.10596319	0.0	1.6198941e-06	1.6198941e-06
0.0	0.0	287.69153	287.69153	1.1427491e-05	0.11271425	0.0	1.6035996e-06	1.6035996e-06
0.0	0.0	288.01932	288.01932	1.1437568e-05	0.10145865	0.0	1.323168e-06	1.323168e-06
0.0	2.9374999e-06	290.5167	290.5167	1.1683772e-05	0.10350505	0.0	9.2468275e-07	9.2468275e-07
0.0	0.0	293.06818	293.06818	1.1456483e-05	0.12578261	0.0	1.1705249e-06	1.1705249e-06
0.0	0.00021458333	292.77896	292.77896	3.0616287e-05	0.2994321	0.0	1.0768808e-06	1.0768808e-06
0.0	0.0	291.89325	291.89325	1.1473659e-05	0.23500954	0.0	1.3274664e-06	1.3274664e-06
